voucher_id,voucher_code,campaign_name,discount_type,discount_value,target_group,user_id,user_age,is_student,issued_at,expires_at,is_used,used_at,spending_monthly,days_since_last_login,wallet_balance
821,LUCKY-5D12612A,Back to School,Fixed,10000,All,46,45,0,2025-05-19,2025-06-02,1,2025-05-25,1811.24,58,523.97
822,LUCKY-C43B040B,Welcome Back,Fixed,10000,Student,440,23,1,2025-08-02,2025-08-16,0,,166.07,32,94.65
823,LUCKY-56C8E05C,Birthday Bonus,Fixed,20000,Student,135,22,1,2025-11-14,2025-12-14,1,2025-11-22,435.65,16,183.43
824,LUCKY-AE850458,Flash Sale SV,Percent,50,All,292,41,0,2025-02-10,2025-02-24,1,2025-02-13,276.82,7,978.56
825,LUCKY-C8F3804C,Weekend Deal,Percent,20,Student,56,17,1,2025-09-27,2025-10-11,0,,150.37,85,174.83
826,LUCKY-BFB94F69,Birthday Bonus,Percent,25,Student,360,17,1,2025-06-20,2025-07-04,1,2025-06-24,462.86,55,184.5
827,LUCKY-C4A0F4CD,Summer Gift,Fixed,10000,All,480,23,0,2025-01-20,2025-02-03,1,2025-01-21,701.08,19,86.37
828,LUCKY-CD2CDC89,Refer a Friend SV,Percent,10,All,36,45,0,2025-11-06,2025-11-13,1,2025-11-09,974.2,6,499.74
829,LUCKY-A7257F25,Back to School,Percent,50,Student,494,17,1,2025-01-03,2025-01-17,1,2025-01-09,184.25,53,142.44
830,LUCKY-79279624,Refer a Friend SV,Fixed,10000,All,6,25,0,2025-12-19,2026-01-02,1,2026-01-02,557.49,61,944.84
831,LUCKY-5E1EEA1C,Birthday Bonus,Percent,20,Student,163,19,1,2025-08-05,2025-08-19,1,2025-08-19,85.01,78,133.59
832,LUCKY-D14308EA,Weekend Deal,Percent,50,Student,112,22,1,2025-10-04,2025-10-11,0,,168.26,57,144.46
833,LUCKY-CECAB327,Birthday Bonus,Fixed,10000,All,190,26,0,2025-04-22,2025-05-22,1,2025-04-23,956.32,21,568.78
834,LUCKY-1DDFAEDD,Refer a Friend SV,Fixed,50000,All,219,20,0,2025-06-27,2025-07-27,0,,743.5,15,341.62
835,LUCKY-10A56E84,Tet Student,Fixed,10000,Student,353,21,1,2025-07-10,2025-08-09,0,,101.02,54,35.16
836,LUCKY-52706FA3,Welcome Back,Percent,10,Student,255,20,1,2025-10-14,2025-10-21,0,,365.94,12,187.58
837,LUCKY-7A4508DA,Back to School,Percent,50,All,283,39,0,2025-04-08,2025-04-22,0,,1869.01,56,144.72
838,LUCKY-C3051D39,Refer a Friend SV,Fixed,50000,Student,146,19,1,2025-06-26,2025-07-03,1,2025-07-05,435.35,44,190.11
839,LUCKY-0EACB42A,Refer a Friend SV,Percent,10,Student,419,20,1,2025-01-05,2025-01-19,1,2025-01-19,188.33,53,180.53
840,LUCKY-A76E41F2,Refer a Friend SV,Percent,30,Student,478,21,1,2025-11-13,2025-11-20,1,2025-11-26,200.79,55,191.83
841,LUCKY-98830135,Tet Student,Fixed,20000,Student,259,18,1,2025-02-23,2025-03-02,0,,472.73,22,78.08
842,LUCKY-268FD73B,Summer Gift,Percent,20,Student,395,22,1,2025-01-14,2025-01-21,1,2025-01-25,429.36,33,125.46
843,LUCKY-EE349539,Tet Student,Fixed,5000,Student,96,16,1,2025-11-21,2025-12-05,0,,328.14,10,108.73
844,LUCKY-0795F69D,Flash Sale SV,Fixed,20000,Student,297,19,1,2025-03-21,2025-03-28,1,2025-04-01,183.62,31,107.08
845,LUCKY-D7F7A16E,Back to School,Percent,20,All,433,23,0,2025-02-03,2025-02-17,0,,1026.43,13,616.1
846,LUCKY-FEE4B088,Weekend Deal,Fixed,5000,Student,215,19,1,2025-02-07,2025-03-09,0,,225.86,2,98.21
847,LUCKY-C87956C9,Flash Sale SV,Percent,20,Student,311,21,1,2025-11-19,2025-12-19,0,,335.1,20,90.18
848,LUCKY-C89D1DFB,Back to School,Percent,15,All,275,23,0,2025-04-20,2025-04-27,0,,1956.65,61,994.05
849,LUCKY-BE5743D8,Flash Sale SV,Percent,15,Student,482,24,1,2025-04-03,2025-05-03,1,2025-04-15,392.43,46,43.26
850,LUCKY-D29B182E,Weekend Deal,Fixed,50000,Student,89,20,1,2025-07-07,2025-07-21,0,,266.71,44,190.65
851,LUCKY-09AA36E3,Summer Gift,Fixed,10000,Student,217,20,1,2025-08-14,2025-08-28,0,,482.84,75,20.58
852,LUCKY-8AA513C4,Summer Gift,Fixed,50000,Student,231,20,1,2025-06-21,2025-06-28,0,,417.15,77,124.58
853,LUCKY-BDEB77BF,Refer a Friend SV,Fixed,20000,Student,405,16,1,2025-03-26,2025-04-09,1,2025-04-02,481.14,52,50.61
854,LUCKY-B86A1068,Welcome Back,Percent,20,Student,110,19,1,2025-12-01,2025-12-31,1,2025-12-07,82.69,47,131.39
855,LUCKY-FF9269DB,Summer Gift,Fixed,10000,Student,441,21,1,2025-05-23,2025-06-22,1,2025-06-05,454.43,49,112.33
856,LUCKY-9B43505E,Flash Sale SV,Percent,15,Student,216,22,1,2025-08-02,2025-08-16,0,,356.96,40,87.04
857,LUCKY-6669252A,Flash Sale SV,Percent,30,Student,467,23,1,2025-11-26,2025-12-26,1,2025-11-27,127.01,49,65.37
858,LUCKY-D9945887,Flash Sale SV,Percent,20,Student,155,18,1,2025-02-27,2025-03-13,1,2025-03-11,428.74,68,80.56
859,LUCKY-ACE59AB6,Refer a Friend SV,Fixed,5000,Student,432,21,1,2025-08-16,2025-09-15,1,2025-08-18,230.15,40,111.29
860,LUCKY-07275865,Birthday Bonus,Percent,10,Student,88,17,1,2025-12-14,2025-12-21,0,,63.18,1,9.57
861,LUCKY-9DD24F5C,Flash Sale SV,Percent,20,Student,353,21,1,2025-05-03,2025-05-17,1,2025-05-09,417.27,0,107.51
862,LUCKY-AB99C87A,Tet Student,Fixed,5000,Student,495,22,1,2025-03-25,2025-04-24,1,2025-04-08,171.46,17,34.07
863,LUCKY-594A7549,Weekend Deal,Percent,30,All,248,40,0,2025-05-11,2025-06-10,0,,1004.2,67,166.25
864,LUCKY-678790F6,Summer Gift,Percent,50,Student,109,20,1,2025-02-16,2025-02-23,0,,394.79,45,142.28
865,LUCKY-05136CC3,Summer Gift,Percent,20,Student,390,19,1,2025-09-17,2025-10-01,0,,260.67,62,77.01
866,LUCKY-44CF48A5,Summer Gift,Percent,15,All,263,42,0,2025-07-15,2025-08-14,0,,1017.24,64,196.3
867,LUCKY-99E96B4A,Tet Student,Fixed,5000,Student,124,22,1,2025-02-24,2025-03-03,0,,134.58,21,55.57
868,LUCKY-85457F86,Back to School,Fixed,20000,Student,109,23,1,2025-09-03,2025-09-17,1,2025-09-10,134.16,84,5.72
869,LUCKY-7567DC8C,Welcome Back,Fixed,20000,Student,151,24,1,2025-07-24,2025-08-07,1,2025-07-28,243.88,56,66.75
870,LUCKY-20D66468,Flash Sale SV,Fixed,5000,Student,28,18,1,2025-02-08,2025-02-15,0,,317.32,63,105.91
871,LUCKY-9216FDA6,Refer a Friend SV,Fixed,10000,All,451,38,0,2025-02-08,2025-03-10,1,2025-02-22,679.12,12,112.56
872,LUCKY-B02752AF,Flash Sale SV,Fixed,20000,Student,379,23,1,2025-09-23,2025-10-23,1,2025-10-01,142.57,44,157.15
873,LUCKY-521C1D7E,Weekend Deal,Percent,20,Student,172,19,1,2025-01-22,2025-02-05,1,2025-01-29,126.6,21,136.29
874,LUCKY-D3E219C7,Flash Sale SV,Fixed,50000,Student,24,20,1,2025-04-16,2025-04-23,0,,446.57,1,34.15
875,LUCKY-0F51787F,Welcome Back,Percent,15,All,377,38,0,2025-12-11,2025-12-25,1,2025-12-19,1424.08,29,326.13
876,LUCKY-686B98B8,Birthday Bonus,Fixed,5000,Student,443,24,1,2025-06-17,2025-07-17,1,2025-07-01,165.8,46,97.3
877,LUCKY-CCD29BDA,Refer a Friend SV,Percent,15,All,255,39,0,2025-11-05,2025-11-19,0,,1071.84,66,306.44
878,LUCKY-767606AA,Back to School,Fixed,5000,Student,491,22,1,2025-11-18,2025-12-02,0,,211.74,24,148.87
879,LUCKY-7283FE37,Back to School,Fixed,50000,All,176,25,0,2025-01-19,2025-02-18,1,2025-01-31,677.56,42,695.11
880,LUCKY-287E3BA2,Flash Sale SV,Fixed,5000,All,349,23,0,2025-11-05,2025-11-19,0,,980.23,44,482.28
881,LUCKY-B13832DF,Welcome Back,Fixed,20000,Student,112,20,1,2025-01-15,2025-01-22,0,,330.71,38,132.86
882,LUCKY-EB04A3A0,Flash Sale SV,Fixed,5000,Student,491,17,1,2025-06-10,2025-07-10,1,2025-06-21,73.94,55,61.16
883,LUCKY-1486494B,Welcome Back,Percent,25,All,416,24,0,2025-01-16,2025-01-30,1,2025-01-20,1916.63,18,727.54
884,LUCKY-4F298246,Back to School,Fixed,20000,Student,297,22,1,2025-07-22,2025-08-05,1,2025-08-04,240.15,12,193.38
885,LUCKY-30B295EE,Welcome Back,Fixed,20000,Student,193,19,1,2025-11-15,2025-12-15,1,2025-11-18,162.51,25,83.26
886,LUCKY-F48DBB93,Weekend Deal,Fixed,20000,All,15,33,0,2025-08-14,2025-08-28,1,2025-08-22,372.88,88,550.24
887,LUCKY-3DC45BA1,Birthday Bonus,Fixed,10000,All,387,20,0,2025-09-19,2025-10-03,1,2025-09-20,1923.49,17,449.87
888,LUCKY-4FE28E8C,Welcome Back,Fixed,5000,All,50,24,0,2025-11-04,2025-11-18,1,2025-11-14,925.3,66,55.66
889,LUCKY-E6912796,Flash Sale SV,Percent,50,All,380,38,0,2025-09-05,2025-10-05,0,,1066.64,7,364.74
890,LUCKY-2C3EDB3F,Flash Sale SV,Fixed,20000,All,59,24,0,2025-10-23,2025-10-30,0,,602.38,19,691.9
891,LUCKY-B2BC3C86,Welcome Back,Percent,15,Student,29,18,1,2025-09-15,2025-09-29,0,,321.71,12,24.21
892,LUCKY-31E532FB,Welcome Back,Fixed,50000,All,73,29,0,2025-11-01,2025-11-08,0,,928.2,30,983.56
893,LUCKY-02A9E1D7,Weekend Deal,Percent,25,All,189,41,0,2025-11-04,2025-12-04,1,2025-11-12,633.23,89,535.94
894,LUCKY-185734D1,Tet Student,Fixed,50000,Student,6,22,1,2025-08-04,2025-09-03,1,2025-08-11,223.62,59,159.97
895,LUCKY-53D1CCCA,Birthday Bonus,Fixed,5000,Student,142,16,1,2025-08-24,2025-09-07,0,,340.3,79,178.64
896,LUCKY-F2E9263C,Refer a Friend SV,Percent,20,Student,181,18,1,2025-03-21,2025-03-28,0,,210.99,64,171.17
897,LUCKY-A01D5BD1,Refer a Friend SV,Fixed,20000,Student,311,21,1,2025-11-16,2025-11-30,1,2025-11-24,256.77,17,171.73
898,LUCKY-3A0033CA,Refer a Friend SV,Fixed,20000,Student,119,24,1,2025-01-28,2025-02-27,1,2025-01-31,398.93,16,105.09
899,LUCKY-697D9C08,Summer Gift,Percent,50,Student,499,17,1,2025-03-24,2025-04-07,1,2025-04-06,274.75,41,135.86
900,LUCKY-A5975D13,Birthday Bonus,Percent,25,Student,56,17,1,2025-01-06,2025-01-20,0,,77.87,4,50.1
901,LUCKY-57D83E46,Back to School,Percent,15,Student,104,22,1,2025-11-10,2025-11-17,0,,109.95,71,127.48
902,LUCKY-577D7475,Flash Sale SV,Percent,30,All,18,33,0,2025-11-04,2025-11-11,0,,1664.91,24,818.24
903,LUCKY-00D269CC,Tet Student,Percent,20,All,255,20,0,2025-12-21,2026-01-20,0,,847.21,69,437.63
904,LUCKY-B6BB115C,Welcome Back,Fixed,10000,Student,292,19,1,2025-11-13,2025-11-20,0,,306.67,45,94.75
905,LUCKY-6DF52F69,Birthday Bonus,Percent,30,Student,361,24,1,2025-05-27,2025-06-10,1,2025-06-03,184.2,29,23.59
906,LUCKY-BDF852BB,Back to School,Percent,30,Student,299,18,1,2025-01-18,2025-02-17,1,2025-01-20,485.65,73,14.96
907,LUCKY-5EA432BD,Birthday Bonus,Fixed,10000,Student,281,20,1,2025-01-05,2025-01-12,0,,343.95,53,6.45
908,LUCKY-FEF382FB,Welcome Back,Percent,25,All,428,30,0,2025-10-20,2025-11-19,0,,1863.51,7,680.17
909,LUCKY-E74DF0F3,Weekend Deal,Percent,30,All,54,21,0,2025-05-24,2025-05-31,0,,822.52,53,117.22
910,LUCKY-55A9F351,Flash Sale SV,Fixed,10000,Student,274,24,1,2025-01-25,2025-02-01,0,,151.36,61,70.05
911,LUCKY-67B0F9A8,Refer a Friend SV,Fixed,5000,Student,360,22,1,2025-12-05,2025-12-19,0,,356.87,70,147.58
912,LUCKY-4BD003DE,Summer Gift,Fixed,20000,Student,302,18,1,2025-01-08,2025-01-15,1,2025-01-10,102.01,78,23.6
913,LUCKY-BC1B8F95,Summer Gift,Percent,10,Student,225,22,1,2025-02-02,2025-02-09,0,,386.36,68,177.67
914,LUCKY-0CD322DB,Refer a Friend SV,Fixed,10000,Student,40,16,1,2025-02-22,2025-03-01,0,,191.36,31,120.48
915,LUCKY-E0149FB1,Back to School,Percent,25,Student,126,24,1,2025-09-10,2025-10-10,0,,142.64,45,141.05
916,LUCKY-EAA56D56,Refer a Friend SV,Percent,20,Student,41,20,1,2025-10-16,2025-10-30,0,,193.49,13,108.28
917,LUCKY-AB0651DC,Birthday Bonus,Percent,10,Student,358,18,1,2025-03-02,2025-03-09,0,,428.64,39,104.2
918,LUCKY-BB62B56A,Refer a Friend SV,Fixed,20000,Student,313,23,1,2025-02-02,2025-02-16,1,2025-02-16,478.87,4,4.26
919,LUCKY-F01B5FFB,Refer a Friend SV,Percent,15,Student,157,16,1,2025-07-18,2025-07-25,1,2025-07-29,438.25,5,76.93
920,LUCKY-BC7F8FB1,Flash Sale SV,Fixed,10000,Student,374,21,1,2025-10-14,2025-10-28,1,2025-10-27,471.75,43,182.01
921,LUCKY-9DE4534D,Refer a Friend SV,Fixed,50000,All,134,44,0,2025-10-25,2025-11-24,0,,302.81,49,153.75
922,LUCKY-886E2254,Back to School,Percent,10,Student,395,22,1,2025-05-03,2025-05-10,0,,260.3,30,198.52
923,LUCKY-D8E6C589,Back to School,Fixed,20000,Student,158,21,1,2025-10-01,2025-10-08,0,,306.99,35,7.72
924,LUCKY-6DFE76CE,Weekend Deal,Fixed,5000,Student,433,21,1,2025-01-12,2025-01-26,1,2025-01-23,426.2,56,169.52
925,LUCKY-159BA5F4,Weekend Deal,Fixed,5000,Student,117,22,1,2025-05-09,2025-05-23,1,2025-05-12,76.36,35,187.77
926,LUCKY-4677DB1E,Flash Sale SV,Percent,50,Student,163,18,1,2025-09-28,2025-10-12,1,2025-10-08,442.06,29,131.2
927,LUCKY-47EEDB79,Birthday Bonus,Fixed,5000,Student,180,19,1,2025-01-20,2025-01-27,0,,77.37,33,142.91
928,LUCKY-DA47146F,Birthday Bonus,Percent,20,Student,329,24,1,2025-11-14,2025-11-21,0,,249.72,30,102.21
929,LUCKY-C13A40AC,Birthday Bonus,Fixed,50000,Student,83,20,1,2025-05-20,2025-05-27,0,,114.39,46,65.31
930,LUCKY-6A7F7039,Summer Gift,Percent,30,Student,261,20,1,2025-09-23,2025-10-23,0,,468.64,3,182.37
931,LUCKY-7F0DC2A8,Tet Student,Percent,50,All,290,42,0,2025-11-03,2025-11-10,1,2025-11-07,819.29,74,254.13
932,LUCKY-4F57BCFB,Weekend Deal,Percent,30,Student,138,24,1,2025-09-15,2025-09-29,0,,380.28,15,107.79
933,LUCKY-F0EF7D27,Birthday Bonus,Percent,25,Student,228,20,1,2025-02-23,2025-03-02,0,,459.98,46,65.74
934,LUCKY-31DF00AC,Weekend Deal,Percent,20,All,118,33,0,2025-08-26,2025-09-09,0,,851.39,64,384.39
935,LUCKY-117B3C29,Back to School,Percent,30,Student,42,18,1,2025-06-11,2025-06-18,0,,466.57,52,48.99
936,LUCKY-18C96616,Weekend Deal,Percent,15,Student,284,24,1,2025-02-14,2025-02-28,1,2025-02-27,492.46,80,115.2
937,LUCKY-5F752617,Tet Student,Fixed,5000,All,471,35,0,2025-03-17,2025-04-16,0,,1537.14,4,170.08
938,LUCKY-B718A3CC,Back to School,Percent,50,Student,56,22,1,2025-06-19,2025-07-19,1,2025-06-29,209.47,71,80.46
939,LUCKY-56C94C06,Refer a Friend SV,Fixed,50000,All,94,21,0,2025-08-23,2025-08-30,1,2025-09-04,332.75,57,924.69
940,LUCKY-7A9556A5,Birthday Bonus,Percent,10,All,225,38,0,2025-08-13,2025-08-27,0,,1849.42,10,939.79
941,LUCKY-B23CCB68,Flash Sale SV,Fixed,20000,Student,433,20,1,2025-09-19,2025-10-19,0,,475.15,38,19.38
942,LUCKY-5FA2E104,Summer Gift,Percent,10,All,161,29,0,2025-05-19,2025-06-18,0,,781.04,22,352.65
943,LUCKY-D643C530,Tet Student,Fixed,10000,Student,342,20,1,2025-05-20,2025-05-27,1,2025-05-24,124.52,62,57.57
944,LUCKY-14BD0310,Flash Sale SV,Percent,30,Student,4,17,1,2025-09-18,2025-09-25,0,,143.08,21,167.76
945,LUCKY-417175DB,Tet Student,Fixed,50000,Student,362,16,1,2025-05-04,2025-06-03,0,,216.29,73,56.37
946,LUCKY-149BB57D,Back to School,Percent,15,All,382,23,0,2025-02-12,2025-02-19,0,,999.93,33,460.65
947,LUCKY-A03D532B,Welcome Back,Fixed,50000,All,52,43,0,2025-06-02,2025-06-16,0,,333.83,42,198.89
948,LUCKY-5D97AF97,Flash Sale SV,Percent,50,All,101,45,0,2025-10-13,2025-10-20,1,2025-10-24,1138.33,71,230.88
949,LUCKY-D52FEEC5,Summer Gift,Fixed,10000,Student,384,18,1,2025-02-17,2025-03-19,0,,268.03,63,37.42
950,LUCKY-F25BCFC5,Refer a Friend SV,Percent,10,Student,299,22,1,2025-10-13,2025-11-12,0,,80.27,26,111.55
951,LUCKY-BFECB54D,Back to School,Fixed,10000,Student,201,21,1,2025-08-26,2025-09-25,0,,267.9,23,131.39
952,LUCKY-A88A8BF3,Weekend Deal,Fixed,50000,Student,238,24,1,2025-11-14,2025-11-21,1,2025-11-17,266.43,14,19.31
953,LUCKY-1EEA7E2C,Weekend Deal,Percent,25,All,149,41,0,2025-11-08,2025-11-15,0,,404.37,90,712.12
954,LUCKY-9DB9A1AB,Birthday Bonus,Fixed,20000,Student,134,19,1,2025-08-14,2025-08-28,0,,450.41,7,156.57
955,LUCKY-474590AF,Weekend Deal,Percent,20,All,106,28,0,2025-10-06,2025-11-05,0,,1073.91,81,258.0
956,LUCKY-ACA8A352,Flash Sale SV,Percent,30,All,47,23,0,2025-01-26,2025-02-09,0,,1906.18,42,632.64
957,LUCKY-46A0CE43,Flash Sale SV,Percent,50,All,81,30,0,2025-06-18,2025-06-25,0,,1842.01,70,778.5
958,LUCKY-579A41AD,Refer a Friend SV,Fixed,20000,All,433,32,0,2025-12-08,2025-12-15,1,2025-12-09,1747.5,20,267.87
959,LUCKY-89AF9584,Back to School,Percent,15,Student,18,24,1,2025-04-21,2025-05-21,1,2025-04-25,96.13,62,79.59
960,LUCKY-85CEEDB8,Back to School,Percent,50,Student,370,17,1,2025-02-03,2025-03-05,0,,415.85,51,75.57
961,LUCKY-BE854B86,Refer a Friend SV,Percent,10,All,166,43,0,2025-10-28,2025-11-11,1,2025-11-10,947.68,69,64.0
962,LUCKY-B9986441,Refer a Friend SV,Fixed,50000,Student,143,16,1,2025-02-08,2025-02-22,1,2025-02-17,185.97,12,91.78
963,LUCKY-E84672AD,Welcome Back,Fixed,20000,Student,395,24,1,2025-10-01,2025-10-15,0,,277.97,63,76.48
964,LUCKY-FA9A197E,Welcome Back,Fixed,10000,Student,128,21,1,2025-03-07,2025-03-21,1,2025-03-17,264.56,39,21.79
965,LUCKY-6FE1295B,Weekend Deal,Percent,10,Student,78,22,1,2025-05-24,2025-06-07,1,2025-06-07,327.42,72,94.7
966,LUCKY-8A4C5461,Birthday Bonus,Fixed,50000,Student,363,22,1,2025-04-11,2025-04-25,0,,442.14,26,53.63
967,LUCKY-6E6E0F77,Welcome Back,Percent,25,Student,63,24,1,2025-01-06,2025-02-05,1,2025-01-18,436.39,10,198.55
968,LUCKY-1B058F36,Weekend Deal,Fixed,10000,Student,152,23,1,2025-09-14,2025-09-28,1,2025-09-15,441.39,54,22.73
969,LUCKY-140097E3,Tet Student,Fixed,20000,Student,315,20,1,2025-09-22,2025-09-29,1,2025-10-05,373.97,34,176.05
970,LUCKY-6AE9BF94,Tet Student,Percent,20,All,163,31,0,2025-12-27,2026-01-10,1,2025-12-28,1134.88,59,288.68
971,LUCKY-014681B2,Summer Gift,Fixed,10000,Student,49,18,1,2025-09-15,2025-09-29,0,,261.72,0,198.66
972,LUCKY-1C5695E0,Flash Sale SV,Percent,20,Student,300,23,1,2025-05-10,2025-05-24,0,,317.5,81,13.35
973,LUCKY-0F6CA8AF,Tet Student,Percent,10,All,289,31,0,2025-04-09,2025-04-16,1,2025-04-14,1324.1,32,433.1
974,LUCKY-BFA1C43F,Summer Gift,Fixed,50000,Student,315,24,1,2025-04-07,2025-04-14,1,2025-04-20,314.29,42,153.21
975,LUCKY-E88EAF74,Weekend Deal,Percent,15,Student,257,18,1,2025-08-11,2025-08-25,0,,263.96,9,0.05
976,LUCKY-A8168464,Back to School,Fixed,20000,All,453,27,0,2025-06-17,2025-06-24,0,,1208.26,49,408.44
977,LUCKY-1947E535,Weekend Deal,Percent,25,Student,286,19,1,2025-05-22,2025-05-29,0,,479.91,35,189.1
978,LUCKY-AA3882E0,Refer a Friend SV,Fixed,20000,All,92,40,0,2025-09-07,2025-09-21,1,2025-09-13,826.72,46,74.03
979,LUCKY-CE7E1A80,Back to School,Percent,30,All,311,20,0,2025-06-09,2025-07-09,1,2025-06-10,552.5,24,392.94
980,LUCKY-F423203C,Flash Sale SV,Fixed,20000,Student,475,20,1,2025-01-28,2025-02-27,0,,338.75,89,79.66
981,LUCKY-336302EA,Birthday Bonus,Percent,10,Student,91,23,1,2025-12-05,2026-01-04,1,2025-12-17,270.64,82,94.69
982,LUCKY-D4C9F145,Flash Sale SV,Percent,25,All,315,24,0,2025-09-09,2025-09-16,1,2025-09-20,349.08,15,842.36
983,LUCKY-8E044DEC,Birthday Bonus,Percent,30,All,429,30,0,2025-11-13,2025-11-27,0,,1707.09,40,855.82
984,LUCKY-89C28A16,Back to School,Percent,50,Student,102,16,1,2025-08-02,2025-08-16,1,2025-08-12,79.23,64,165.01
985,LUCKY-F5769586,Birthday Bonus,Fixed,20000,Student,290,22,1,2025-08-19,2025-09-18,1,2025-08-21,127.84,0,149.37
986,LUCKY-03296017,Flash Sale SV,Percent,20,All,192,22,0,2025-01-07,2025-02-06,0,,409.27,11,136.03
987,LUCKY-8556134C,Flash Sale SV,Percent,20,Student,290,19,1,2025-05-06,2025-05-20,1,2025-05-09,188.5,24,136.18
988,LUCKY-5FEDD90A,Back to School,Percent,20,Student,182,19,1,2025-05-03,2025-05-17,0,,425.87,25,54.56
989,LUCKY-FFFD9DAF,Refer a Friend SV,Percent,10,Student,178,21,1,2025-10-07,2025-11-06,1,2025-10-14,397.57,80,104.61
990,LUCKY-05DFFF03,Summer Gift,Fixed,5000,Student,265,20,1,2025-08-09,2025-08-16,1,2025-08-11,143.35,64,139.93
991,LUCKY-A763874F,Flash Sale SV,Fixed,50000,Student,462,18,1,2025-02-21,2025-03-07,1,2025-03-07,263.84,41,93.45
992,LUCKY-7CE30AF8,Back to School,Percent,20,Student,415,22,1,2025-09-06,2025-09-13,1,2025-09-14,263.97,12,67.33
993,LUCKY-0B2D5B36,Birthday Bonus,Fixed,20000,Student,498,22,1,2025-07-10,2025-07-17,0,,378.93,31,94.71
994,LUCKY-6D176F6A,Refer a Friend SV,Percent,25,All,15,27,0,2025-10-13,2025-11-12,0,,1573.71,64,905.82
995,LUCKY-99C6E4A2,Tet Student,Percent,30,Student,159,18,1,2025-06-26,2025-07-03,1,2025-06-28,465.06,89,177.32
996,LUCKY-AF86FD24,Tet Student,Fixed,5000,All,95,24,0,2025-03-10,2025-03-24,1,2025-03-12,1642.68,21,485.78
997,LUCKY-278A00E4,Weekend Deal,Fixed,5000,Student,202,19,1,2025-02-16,2025-03-18,1,2025-02-27,246.45,19,144.83
998,LUCKY-5F587160,Refer a Friend SV,Percent,10,Student,420,23,1,2025-03-13,2025-03-27,1,2025-03-18,350.8,90,166.27
999,LUCKY-2EA4D1AC,Summer Gift,Fixed,5000,Student,189,22,1,2025-03-25,2025-04-01,0,,318.62,44,106.82
1000,LUCKY-A760697C,Summer Gift,Percent,50,Student,223,24,1,2025-04-02,2025-04-09,1,2025-04-07,420.46,50,122.11
